105,106,106,106,106,106,106,107,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,211,212,210,123,124
127,128,150,150,150,150,128,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233,234,210,145,146
128,129,-1,-1,-1,-1,127,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,210
127,129,-1,123,124,-1,127,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,103
127,129,210,145,146,210,127,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,125
127,129,182,183,183,184,127,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,147
127,128,106,106,106,106,128,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212
149,150,150,150,150,150,150,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233,234
110,35,36,188,189,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1
110,57,58,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,45,45,45,45,45,45
110,103,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
110,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
110,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
110,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
110,-1,-1,-1,-1,-1,-1,-1,-1,28,29,196,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
110,34,6,7,7,7,7,7,7,28,29,218,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
110,216,217,29,29,29,29,29,30,123,124,218,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
110,238,239,34,51,51,51,12,14,145,146,240,-1,-1,-1,-1,-1,-1,-1,-1,50,51,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112
132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134
